Treatment,Block,t-point,Warming,Frag,pos,tin,Total WET,Total DRY,wwt,dwt,%H2O,Moisture Contents,Notes
74C-3.0,7,4,C,3,0,166.63,182.96,181.12,16.33,14.49,12.70
74C-3.1,7,4,C,3,1,166.50,280.65,185.28,114.15,18.78,507.83
74C-3.S,7,4,C,3,S,165.93,241.13,183.06,75.20,17.13,339.00
74C-3.E,7,4,C,3,E,164.60,216.23,177.22,51.63,12.62,309.11
74C-4.0,7,4,C,4,0,166.99,184.57,182.47,17.58,15.48,13.57
74C-4.1,7,4,C,4,1,165.58,260.17,181.19,94.59,15.61,505.96
74C-4.N,7,4,C,4,N,166.37,273.62,184.71,107.25,18.34,484.79
74C-4.E,7,4,C,4,E,169.00,245.37,185.00,76.37,16.00,377.31,,
84A-1.0,8,4,A,1,0,167.87,249.43,184.17,81.56,16.30,400.37,,
84A-1.1,8,4,A,1,1,165.84,322.88,184.09,157.04,18.25,760.49,,
84A-1.S,8,4,A,1,S,166.46,312.78,187.55,146.32,21.09,593.79,,
84A-1.W,8,4,A,1,W,166.64,271.88,181.81,105.24,15.17,593.74,,
84A-2.0,8,4,A,2,0,166.08,301.22,185.92,135.14,19.84,581.15,,thread
84A-2.1,8,4,A,2,1,164.64,269.77,178.11,105.13,13.47,680.48,,
84A-2.N,8,4,A,2,N,165.29,291.79,182.34,126.50,17.05,641.94,,
84A-2.E,8,4,A,2,E,166.89,292.54,183.88,125.65,16.99,639.55,,
84A-3.0,8,4,A,3,0,166.61,321.03,186.13,154.42,19.52,691.09,,
84A-3.1,8,4,A,3,1,165.93,317.60,185.23,151.67,19.30,685.85,,
84A-3.N,8,4,A,3,N,167.72,284.88,184.44,117.16,16.72,600.72,,
84A-3.W,8,4,A,3,W,168.23,275.35,184.95,107.12,16.72,540.67,,bulb out
84A-4.0,8,4,A,4,0,164.68,268.46,178.36,103.78,13.68,658.63,,
84A-4.1,8,4,A,4,1,166.35,285.46,180.61,119.11,14.26,735.27,,
84A-4.S,8,4,A,4,S,164.77,281.76,178.86,116.99,14.09,730.31,,
84A-4.E,8,4,A,4,E,167.60,255.25,178.92,87.65,11.32,674.29
84B-1.0,8,4,B,1,0,166.63,295.51,184.72,128.88,18.09,612.44
84B-1.1,8,4,B,1,1,165.92,263.48,180.37,97.56,14.45,575.16
84B-1.S,8,4,B,1,S,166.60,275.90,184.95,109.30,18.35,495.64
84B-1.E,8,4,B,1,E,166.52,276.51,185.16,109.99,18.64,490.08
84B-2.0,8,4,B,2,0,164.37,235.97,177.33,71.60,12.96,452.47
84B-2.1,8,4,B,2,1,165.01,268.72,180.50,103.71,15.49,569.53
84B-2.N,8,4,B,2,N,166.47,235.39,178.13,68.92,11.66,491.08
84B-2.W,8,4,B,2,W,167.36,251.25,178.53,83.89,11.17,651.03
84B-3.0,8,4,B,3,0,166.28,274.28,182.42,108.00,16.14,569.14
84B-3.1,8,4,B,3,1,164.70,291.28,181.88,126.58,17.18,636.79
84B-3.S,8,4,B,3,S,165.86,224.13,178.23,58.27,12.37,371.06
84B-3.W,8,4,B,3,W,166.63,216.22,175.37,49.59,8.74,467.39
84B-4.0,8,4,B,4,0,165.83,219.17,175.59,53.34,9.76,446.52
84B-4.1,8,4,B,4,1,166.38,247.38,178.90,81.00,12.52,546.96
84B-4.N,8,4,B,4,N,166.08,218.71,177.05,52.63,10.97,379.76
84B-4.E,8,4,B,4,E,165.58,226.14,178.31,60.56,12.73,375.73
84C-1.0,8,4,C,1,0,166.47,187.74,180.28,21.27,13.81,54.02
84C-1.1,8,4,C,1,1,167.86,286.26,185.02,118.40,17.16,589.98
84C-1.N,8,4,C,1,N,169.01,207.68,181.11,38.67,12.10,219.59
84C-1.W,8,4,C,1,W,166.99,221.40,183.67,54.41,16.68,226.20
84C-2.0,8,4,C,2,0,164.61,182.77,180.23,18.16,15.62,16.26
84C-2.1,8,4,C,2,1,166.37,285.51,184.33,119.14,17.96,563.36
84C-2.S,8,4,C,2,S,164.70,264.39,178.47,99.69,13.77,623.97
84C-2.W,8,4,C,2,W,164.79,240.56,178.03,75.77,13.24,472.28
84C-3.0,8,4,C,3,0,167.75,188.47,185.92,20.72,18.17,14.03
84C-3.1,8,4,C,3,1,168.23,272.82,192.21,104.59,23.98,336.16
84C-3.N,8,4,C,3,N,165.94,208.48,181.44,42.54,15.50,174.45
84C-3.E,8,4,C,3,E,166.89,247.68,182.27,80.79,15.38,425.29
84C-4.0,8,4,C,4,0,165.30,183.74,179.97,18.44,14.67,25.70
84C-4.1,8,4,C,4,1,167.60,280.93,182.45,113.33,14.85,663.16
84C-4.S,8,4,C,4,S,166.63,275.13,180.83,108.50,14.20,664.08
84C-4.E,8,4,C,4,E,164.64,281.17,180.91,116.53,16.27,616.23
