81A-1-S,8,1,A,1,S,165.03,267.74,182.37,102.71,17.34,492.33
81A-1-W,8,1,A,1,W,167.63,291.40,186.89,123.77,19.26,542.63
81A-2-E,8,1,A,2,E,166.55,220.01,179.39,53.46,12.84,316.36
81A-2-I,8,1,A,2,I,164.89,225.10,177.71,60.21,12.82,369.66
81A-2-N,8,1,A,2,N,164.90,272.93,179.68,108.03,14.78,630.92
81A-2-O,8,1,A,2,O,167.96,237.01,184.12,69.05,16.16,327.29
81A-3-E,8,1,A,3,E,167.80,212.38,179.74,44.58,11.94,273.37
81A-3-I,8,1,A,3,I,166.59,227.47,181.46,60.88,14.87,309.41
81A-3-O,8,1,A,3,O,169.15,239.01,184.00,69.86,14.85,370.44
81A-3-S,8,1,A,3,S,166.66,217.61,180.27,50.95,13.61,274.36
81A-4-I,8,1,A,4,I,165.98,233.24,180.71,67.26,14.73,356.62
81A-4-N,8,1,A,4,N,164.68,215.42,175.80,50.74,11.12,356.29
81A-4-O,8,1,A,4,O,166.87,242.70,181.95,75.83,15.08,402.85
81A-4-W,8,1,A,4,W,166.78,224.47,180.20,57.69,13.42,329.88
81B-1-I,8,1,B,1,I,165.78,248.14,180.34,82.36,14.56,465.66
81B-1-N,8,1,B,1,N,166.08,258.93,181.45,92.85,15.37,504.10
81B-1-O,8,1,B,1,O,166.73,286.48,188.94,119.75,22.21,439.17
81B-1-W,8,1,B,1,W,168.04,241.80,183.90,73.76,15.86,365.07
81B-2-E,8,1,B,2,E,167.01,210.13,177.88,43.12,10.87,296.69
81B-2-I,8,1,B,2,I,168.44,227.03,180.70,58.59,12.26,377.90
81B-2-N,8,1,B,2,N,166.43,230.05,180.75,63.62,14.32,344.27
81B-2-O,8,1,B,2,O,166.66,239.18,180.82,72.52,14.16,412.15
81B-3-I,8,1,B,3,I,167.82,252.06,184.22,84.24,16.40,413.66
81B-3-O,8,1,B,3,O,166.06,248.15,183.08,82.09,17.02,382.31
81B-3-S,8,1,B,3,S,167.16,226.92,183.78,59.76,16.62,259.57
81B-3-W,8,1,B,3,W,166.71,238.94,183.42,72.23,16.71,332.26
81B-4-E,8,1,B,4,E,166.02,211.29,177.61,45.27,11.59,290.60
81B-4-I,8,1,B,4,I,167.51,259.55,182.00,92.04,14.49,535.20
81B-4-O,8,1,B,4,O,165.19,228.19,178.54,63.00,13.35,371.91
81B-4-S,8,1,B,4,S,165.71,211.14,180.72,45.43,15.01,202.66
81C-1-I,8,1,C,1,I,166.79,244.18,191.71,77.39,24.92,210.55
81C-1-N,8,1,C,1,N,166.04,239.60,192.31,73.56,26.27,180.02
81C-1-O,8,1,C,1,O,165.18,258.06,203.57,92.88,38.39,141.94
81C-1-W,8,1,C,1,W,167.06,257.81,200.72,90.75,33.66,169.61
81C-2-I,8,1,C,2,I,166.52,249.21,182.99,82.69,16.47,402.06
81C-2-O,8,1,C,2,O,164.70,185.92,183.77,21.22,19.07,11.27
81C-2-S,8,1,C,2,S,164.82,198.10,178.45,33.28,13.63,144.17
81C-2-W,8,1,C,2,W,167.18,193.10,183.07,25.92,15.89,63.12
81C-3-E,8,1,C,3,E,165.48,238.78,179.72,73.30,14.24,414.75
81C-3-I,8,1,C,3,I,166.66,242.83,182.36,76.17,15.70,385.16
81C-3-O,8,1,C,3,O,168.00,194.66,181.95,26.66,13.95,91.11
81C-3-S,8,1,C,3,S,164.85,216.10,179.68,51.25,14.83,245.58
81C-4-E,8,1,C,4,E,164.92,244.38,182.07,79.46,17.15,363.32
81C-4-I,8,1,C,4,I,166.76,276.12,185.90,109.36,19.14,471.37
81C-4-N,8,1,C,4,N,164.79,239.72,182.66,74.93,17.87,319.31
81C-4-O,8,1,C,4,O,166.22,199.91,179.93,33.69,13.71,145.73
